City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Qasigiannguit,GL,68.8193,-51.1922,47.25,93,100,9.55,light rain
349,Dolores,AR,-36.3132,-57.6792,47.95,46,69,7.92,broken clouds
350,Wuan,CN,31.6836,112.0044,76.71,79,0,6.2,clear sky
351,Puerto Madryn,AR,-42.7692,-65.0385,46.11,41,97,26.69,overcast clouds
352,Clyde River,CA,70.4692,-68.5914,37.63,100,90,10.36,overcast clouds
353,Casa Nova,BR,-9.4167,-41.1333,84.18,52,37,17.0,scattered clouds
354,Tarakan,ID,3.3,117.6333,80.08,82,95,9.42,overcast clouds
355,Kaeo,NZ,-35.1,173.7833,53.33,90,47,12.97,scattered clouds
356,Emerald,AU,-23.5333,148.1667,48.34,55,0,9.22,clear sky
357,Doha,QA,25.2867,51.5333,97.11,67,0,6.91,clear sky
358,Bilma,NE,18.6853,12.9164,94.96,34,98,8.37,overcast clouds
359,Kupang,ID,-10.1667,123.5833,71.65,80,49,4.68,scattered clouds
360,Gravdal,NO,68.1214,13.5031,53.28,91,12,8.48,few clouds
361,Sidi Ali,DZ,36.0998,0.4206,71.06,85,5,1.5,clear sky
362,Ust-Kut,RU,56.7938,105.7672,59.32,67,0,1.97,clear sky
363,Dzilam Gonzalez,MX,21.2833,-88.9333,88.45,54,99,8.66,overcast clouds
364,Maunabo,PR,18.0072,-65.8993,87.66,81,93,11.81,overcast clouds
365,Oranjemund,NA,-28.55,16.4333,64.31,51,0,6.93,clear sky
366,Mount Gambier,AU,-37.8333,140.7667,48.11,81,40,14.97,scattered clouds
367,Tazovskiy,RU,67.4667,78.7,46.0,97,100,16.55,light rain
368,Nuuk,GL,64.1835,-51.7216,51.28,77,3,13.78,clear sky
369,Micomeseng,GQ,2.1462,10.6164,67.32,98,88,3.49,overcast clouds
370,Palana,RU,59.1167,159.9667,47.66,98,100,22.1,light rain
371,Yaan,NG,7.3833,8.5667,73.4,79,100,4.29,overcast clouds
372,Pahrump,US,36.2083,-115.9839,85.62,50,98,7.87,light rain
373,Zyryanka,RU,65.75,150.85,52.38,50,53,14.76,broken clouds
374,Klaksvik,FO,62.2266,-6.589,52.72,99,100,7.2,overcast clouds
375,Hailar,CN,49.2,119.7,59.67,98,85,3.91,overcast clouds
376,Hajnowka,PL,52.7433,23.5812,67.01,77,95,3.0,overcast clouds
377,Danshui,CN,22.7984,114.4672,87.03,84,100,3.04,overcast clouds
378,Dothan,US,31.2232,-85.3905,94.14,61,40,3.44,scattered clouds
379,Warrnambool,AU,-38.3833,142.4833,51.82,70,57,16.42,broken clouds
380,Salinas,US,36.6777,-121.6555,84.0,63,1,5.75,clear sky
381,Kadhan,PK,24.481,68.9859,83.57,77,100,21.23,overcast clouds
382,Mahebourg,MU,-20.4081,57.7,66.49,100,40,3.44,light intensity shower rain
383,Shizukuishi,JP,39.6833,140.9833,69.04,94,100,6.85,heavy intensity rain
384,Mandalgovi,MN,45.7625,106.2708,62.58,67,72,4.76,broken clouds
385,Sambava,MG,-14.2667,50.1667,70.3,78,96,12.91,overcast clouds
386,Satipo,PE,-11.2522,-74.6386,88.45,37,17,2.21,few clouds
387,Aklavik,CA,68.2191,-135.0107,62.6,67,90,3.44,overcast clouds
388,Isangel,VU,-19.55,169.2667,72.9,70,98,14.45,overcast clouds
389,Kyaikkami,MM,16.08,97.5675,78.37,85,100,3.67,overcast clouds
390,Piacabucu,BR,-10.4056,-36.4344,72.99,89,2,10.18,clear sky
391,Esfarayen,IR,37.0765,57.5101,78.46,41,0,8.25,clear sky
392,Piojo,CO,10.7485,-75.1078,82.76,72,96,9.82,overcast clouds
393,Altamira,BR,-3.2033,-52.2064,91.49,46,40,2.3,scattered clouds
394,Tsumeb,NA,-19.2333,17.7167,45.95,33,0,9.33,clear sky
395,Balkhash,KZ,46.844,74.9804,71.69,43,0,21.99,clear sky
396,Namie,JP,37.4833,141.0,76.96,90,100,14.12,light rain
397,Gat,IL,31.61,34.7642,81.81,79,0,6.22,clear sky
398,Newport,GB,51.5877,-2.9984,67.17,85,100,8.05,overcast clouds
399,Vardo,NO,70.3705,31.1107,44.58,93,75,12.66,broken clouds
400,Ahuimanu,US,21.4447,-157.8378,85.71,61,75,12.66,broken clouds
401,Kutum,SD,14.2,24.6667,71.4,75,100,10.58,overcast clouds
402,Hokitika,NZ,-42.7167,170.9667,49.59,78,100,14.79,overcast clouds
403,Northam,GB,51.0333,-4.2167,66.02,94,100,5.97,light rain
404,Sao Joao Da Barra,BR,-21.6403,-41.0511,75.29,82,0,17.27,clear sky
405,Perove,UA,44.9333,34.0667,74.93,67,0,6.26,clear sky
406,Nabire,ID,-3.3667,135.4833,74.79,87,87,3.33,overcast clouds
407,Bheramara,BD,24.0232,88.9925,83.5,83,100,3.62,overcast clouds
408,Angoche,MZ,-16.2325,39.9086,67.91,84,43,10.02,light rain
409,Ginda,IN,30.6945,78.4932,68.49,93,100,1.52,overcast clouds
410,Palaikastron,GR,35.2,26.25,75.13,74,0,16.51,clear sky
411,Clonakilty,IE,51.6231,-8.8706,60.01,89,100,14.0,moderate rain
412,Gewane,ET,10.1664,40.6453,78.87,56,100,8.88,light rain
413,Khomutovo,RU,52.4658,104.4025,63.21,77,23,4.54,few clouds
414,Chongwe,ZM,-15.3292,28.682,50.47,60,52,5.37,broken clouds
415,Paamiut,GL,61.994,-49.6678,45.1,95,66,11.65,broken clouds
416,Olafsvik,IS,64.8945,-23.7142,49.41,88,100,12.97,heavy intensity rain
417,Rochegda,RU,62.8,43.25,43.86,83,14,4.9,few clouds
418,Lagunillas,VE,10.1301,-71.2595,84.99,66,58,6.17,broken clouds
419,Bonthe,SL,7.5264,-12.505,76.82,86,80,9.33,light rain
420,Pozo Colorado,PY,-23.4923,-58.7972,89.83,30,98,7.96,overcast clouds
421,Anloga,GH,5.7947,0.8973,77.22,81,22,15.08,few clouds
422,Carndonagh,IE,55.25,-7.2667,59.32,96,100,3.38,overcast clouds
423,Loyga,RU,61.0784,44.6075,46.06,93,5,5.5,clear sky
424,Talcahuano,CL,-36.7167,-73.1167,55.08,50,0,9.22,clear sky
425,Along,IN,28.1667,94.7667,75.52,99,100,1.83,overcast clouds
426,Atar,MR,20.5169,-13.0499,99.09,15,31,7.02,scattered clouds
427,Grindavik,IS,63.8424,-22.4338,51.75,93,75,9.22,broken clouds
428,Lasa,IT,46.6166,10.7002,65.28,86,34,1.86,scattered clouds
429,Khuzhir,RU,53.1939,107.3397,56.59,72,26,7.7,scattered clouds
430,Vestmannaeyjar,IS,63.4427,-20.2734,50.99,93,75,9.22,broken clouds
431,Batemans Bay,AU,-35.7167,150.1833,54.19,63,100,6.4,overcast clouds
432,Bhinmal,IN,25.0,72.25,80.04,83,100,17.13,overcast clouds
433,Yumen,CN,40.2833,97.2,73.83,24,8,9.75,clear sky
434,Madang,PG,-5.2246,145.7966,77.7,89,99,0.96,overcast clouds
435,Baghdad,IQ,33.3406,44.4009,98.51,23,0,6.91,clear sky
436,Bandarbeyla,SO,9.4942,50.8122,76.78,79,4,27.0,clear sky
437,Chegdomyn,RU,51.1167,133.0167,67.6,98,100,2.3,light rain
438,Orlik,RU,52.5178,99.825,52.9,91,52,1.32,broken clouds
439,Ninh Binh,VN,20.2539,105.975,81.23,89,97,3.29,overcast clouds
440,Popondetta,PG,-8.7537,148.2534,71.51,95,97,2.93,overcast clouds
441,Yacuiba,BO,-22.038,-63.6797,75.04,43,5,8.77,clear sky
442,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,50.61,79,84,12.82,broken clouds
443,Livingston,GB,55.9029,-3.5226,64.8,77,0,6.91,clear sky
444,Estelle,US,29.8458,-90.1067,95.05,59,40,8.05,scattered clouds
445,Itoman,JP,26.1247,127.6694,80.98,96,40,8.05,scattered clouds
446,Orocue,CO,4.7912,-71.3354,79.09,84,77,4.81,moderate rain
447,Despotovac,RS,44.0925,21.4469,71.8,68,45,5.28,scattered clouds
448,Saint Anthony,US,45.0205,-93.218,92.91,43,75,13.8,broken clouds
449,Youkounkoun,GN,12.5333,-13.1333,79.29,78,100,4.68,overcast clouds
450,Hegang,CN,47.4,130.3667,72.41,78,92,2.42,overcast clouds
451,Shakawe,BW,-18.3667,21.85,49.98,42,4,5.79,clear sky
452,Tiarei,PF,-17.5333,-149.3333,82.42,72,30,6.11,scattered clouds
453,Lorengau,PG,-2.0226,147.2712,81.91,77,74,3.58,broken clouds
454,Makakilo City,US,21.3469,-158.0858,81.68,69,75,8.05,broken clouds
455,Leamington,CA,42.0549,-82.6062,90.99,58,0,5.1,clear sky
456,Bardiyah,LY,31.7561,25.0865,78.53,67,0,6.04,clear sky
457,Saint-Louis,SN,16.3333,-15.0,83.21,53,15,20.24,few clouds
458,Falmouth,GB,50.1544,-5.0711,64.85,100,40,1.01,scattered clouds
459,Naze,JP,28.3667,129.4833,76.8,86,100,13.13,overcast clouds
460,Sainte-Rose,GP,16.3324,-61.6979,86.04,66,40,11.5,scattered clouds
461,Constitucion,CL,-35.3333,-72.4167,52.7,61,0,11.36,clear sky
462,Itacoatiara,BR,-3.1431,-58.4442,89.69,46,98,2.51,overcast clouds
463,Kaduqli,SD,11.0167,29.7167,69.93,97,56,4.74,broken clouds
464,Garowe,SO,8.4054,48.4845,79.9,45,99,22.37,overcast clouds
465,Kibre Mengist,ET,5.8833,38.9833,56.66,91,100,2.33,overcast clouds
466,Barcarena,BR,-1.5058,-48.6258,87.85,75,86,9.28,overcast clouds
467,Dagda,LV,56.0951,27.5372,65.8,68,33,5.53,scattered clouds
468,Xichang,CN,27.8964,102.2634,65.16,89,95,2.1,light rain
469,Eyl,SO,7.9803,49.8164,79.39,64,74,21.03,broken clouds
470,Carlos Antonio Lopez,PY,-26.4,-54.7667,77.34,50,98,0.85,overcast clouds
471,San Andres,CO,12.5847,-81.7006,86.02,74,40,12.66,scattered clouds
472,Yeppoon,AU,-23.1333,150.7333,44.38,81,2,5.88,clear sky
473,Pimentel,PE,-6.8367,-79.9342,73.69,79,0,3.0,clear sky
474,Qui Nhon,VN,13.7667,109.2333,83.98,66,50,16.15,scattered clouds
475,Dubbo,AU,-32.25,148.6167,37.53,93,7,5.75,clear sky
476,Sancti Spiritus,CU,21.9297,-79.4425,86.95,62,55,9.44,moderate rain
477,Koumac,NC,-20.5667,164.2833,67.37,71,100,5.99,overcast clouds
478,Ukiah,US,39.1502,-123.2078,102.52,27,1,8.05,clear sky
479,Sola,VU,-13.8833,167.55,80.4,78,33,16.96,scattered clouds
480,Port Moresby,PG,-9.4431,147.1797,74.62,88,40,11.5,scattered clouds
481,Hualmay,PE,-11.0964,-77.6139,67.32,76,27,10.94,scattered clouds
482,Marshall,US,34.3834,-86.3333,93.25,71,67,4.83,broken clouds
483,Tessalit,ML,20.1986,1.0114,88.63,37,66,17.9,broken clouds
484,Alto Araguaia,BR,-17.3147,-53.2153,79.95,20,0,3.96,clear sky
485,Bay City,US,43.5945,-83.8889,89.71,42,1,8.05,clear sky
486,Sorland,NO,67.667,12.6934,53.15,91,15,12.21,few clouds
487,Colchester,GB,51.8892,0.9042,68.29,91,44,7.87,scattered clouds
488,Lundazi,ZM,-12.2929,33.1782,53.08,58,71,8.52,broken clouds
489,Warmbad,NA,-28.45,18.7333,60.03,31,0,11.81,clear sky
490,Meulaboh,ID,4.1363,96.1285,76.89,89,64,5.35,broken clouds
491,Miyazu,JP,35.5333,135.1833,74.23,92,94,5.44,overcast clouds
492,Dhidhdhoo,MV,6.8833,73.1,81.07,79,100,10.83,overcast clouds
493,Atambua,ID,-9.1061,124.8925,67.3,87,23,4.59,few clouds
494,Notre-Dame-Du-Lac,CA,47.6136,-68.7964,80.26,48,47,7.2,scattered clouds
495,Santa Rosa,PH,14.3122,121.1114,84.18,83,98,16.24,overcast clouds
496,Bischheim,FR,48.6163,7.7552,68.02,88,75,6.91,broken clouds
497,Upata,VE,8.0086,-62.3989,80.35,80,34,2.64,scattered clouds
498,Shingu,JP,33.7333,135.9833,78.91,82,91,6.62,overcast clouds
499,Sao Felix Do Xingu,BR,-6.6447,-51.995,86.65,34,42,2.53,scattered clouds
500,Caborca,MX,30.5838,-111.101,89.49,33,2,3.15,clear sky
501,Kushima,JP,31.4583,131.2333,73.92,91,11,2.04,few clouds
502,Sandnessjoen,NO,66.0217,12.6316,66.72,94,0,3.44,clear sky
503,Ozernovskiy,RU,51.5,156.5167,58.55,88,100,5.86,overcast clouds
504,Soyo,AO,-6.1349,12.3689,72.45,87,100,8.08,overcast clouds
505,Rio Cuarto,AR,-33.1307,-64.3499,55.17,24,0,18.41,clear sky
506,Port Hardy,CA,50.6996,-127.4199,57.38,94,90,8.05,light intensity shower rain
507,Ereymentau,KZ,51.6199,73.1033,55.0,55,0,4.83,clear sky
508,Isla Vista,US,34.4133,-119.861,79.25,79,100,1.99,overcast clouds
509,Zhanaozen,KZ,43.3,52.8,85.55,21,4,20.13,clear sky
510,Stornoway,GB,58.2093,-6.3865,63.93,94,90,4.61,overcast clouds
511,Haines Junction,CA,60.7522,-137.5108,51.75,82,100,2.3,light rain
512,Esmeraldas,BR,-19.7625,-44.3139,77.11,36,0,2.46,clear sky
513,General Cepeda,MX,25.3833,-101.45,86.34,29,16,17.83,few clouds
514,Shieli,KZ,44.1667,66.75,80.65,26,0,17.16,clear sky
515,El Estor,GT,15.5333,-89.35,98.33,45,28,3.91,scattered clouds
516,Kjollefjord,NO,70.9457,27.3465,44.38,87,40,1.14,scattered clouds
517,Maracaibo,VE,10.6317,-71.6406,88.0,59,62,5.12,broken clouds
518,Lana,IT,46.6124,11.1559,72.0,85,48,2.89,light rain
519,Freeport,US,40.6576,-73.5832,92.98,54,85,1.01,overcast clouds
520,Rocha,UY,-34.4833,-54.3333,48.29,81,18,9.84,few clouds
521,Viedma,AR,-40.8135,-62.9967,44.29,40,37,21.47,scattered clouds
522,Jinji,CN,23.2281,110.8261,80.78,84,83,3.15,broken clouds
523,Bakel,SN,14.905,-12.4568,94.14,44,58,15.05,broken clouds
524,Avera,US,33.194,-82.5271,95.72,41,11,2.35,few clouds
525,Dzaoudzi,YT,-12.7887,45.2699,75.09,69,0,11.5,light rain
526,Ilo,PE,-17.6394,-71.3375,61.77,80,28,11.77,scattered clouds
527,Kidal,ML,18.4411,1.4078,88.88,36,100,4.34,overcast clouds
528,Cayenne,GF,4.9333,-52.3333,86.04,78,20,3.0,few clouds
529,Ahipara,NZ,-35.1667,173.1667,55.76,77,20,17.31,few clouds
530,Shimizu,JP,43.0061,142.8847,67.35,89,88,1.05,overcast clouds
531,Athabasca,CA,54.7169,-113.2854,77.41,25,34,9.17,scattered clouds
532,Yubari,JP,43.0378,141.9578,64.47,75,2,2.62,clear sky
533,Sweetwater,US,25.7634,-80.3731,91.02,67,100,12.57,overcast clouds
534,Ulladulla,AU,-35.35,150.4667,52.88,61,100,7.83,overcast clouds
535,Kearney,US,40.6995,-99.0815,89.15,70,75,13.8,broken clouds
536,Morehead,US,37.2711,-87.1764,91.11,65,40,6.91,scattered clouds
537,Lesnica,RS,44.6525,19.31,77.67,56,63,6.96,broken clouds
538,Darnah,LY,32.767,22.6367,77.09,72,0,10.96,clear sky
539,Qujing,CN,25.4833,103.7833,62.29,91,94,0.94,overcast clouds
540,Caravelas,BR,-17.7125,-39.2481,70.95,80,5,5.75,clear sky
541,Leshukonskoye,RU,64.8989,45.7622,47.14,88,100,10.63,overcast clouds
542,Ovalle,CL,-30.5983,-71.2003,64.0,40,0,4.5,clear sky
543,Xining,CN,36.6167,101.7667,52.97,85,80,1.39,broken clouds
544,Fort Nelson,CA,58.8053,-122.7002,72.99,35,75,6.91,broken clouds
545,Vila,PT,42.0304,-8.1588,64.74,89,2,1.36,clear sky
546,Grand-Lahou,CI,5.1367,-5.0242,76.78,79,74,10.18,broken clouds
547,Maceio,BR,-9.6658,-35.7353,78.24,78,20,5.75,few clouds
548,Vostok,RU,46.4856,135.8833,72.79,86,89,1.61,overcast clouds
549,Mumford,GH,5.2618,-0.759,75.63,80,30,13.15,scattered clouds
550,Vershino-Darasunskiy,RU,52.35,115.5167,49.75,94,27,4.54,scattered clouds
551,Ilebo,CD,-4.3167,20.5833,71.58,38,88,1.41,overcast clouds
552,Jizan,SA,17.3333,42.6667,83.34,72,91,4.09,overcast clouds
553,Brae,GB,60.3964,-1.353,58.91,95,83,14.45,broken clouds
554,La Ronge,CA,55.1001,-105.2842,71.85,43,40,8.05,scattered clouds
555,Longyearbyen,SJ,78.2186,15.6401,44.8,79,100,2.48,overcast clouds
556,Casper,US,42.8666,-106.3131,98.01,20,14,3.0,few clouds
557,Marzuq,YE,14.4,46.4667,75.58,70,100,6.71,overcast clouds
558,Pombas,CV,17.1503,-25.0201,76.78,83,13,11.77,few clouds
559,Tahoua,NE,14.8888,5.2692,85.24,59,99,10.89,overcast clouds
560,Buraydah,SA,26.326,43.975,100.85,14,27,12.35,scattered clouds
561,Havelock,US,34.8791,-76.9013,89.56,80,62,8.01,broken clouds
562,Mankono,CI,8.0586,-6.1897,72.14,92,42,5.08,light rain
563,Lata,PT,40.1629,-8.3327,64.81,92,0,3.44,clear sky
564,Sebu,PH,6.22,124.6936,68.04,82,100,2.55,overcast clouds
565,Camacha,PT,33.0833,-16.3333,71.02,73,75,11.5,broken clouds
566,Safranbolu,TR,41.2508,32.6942,63.48,88,18,2.04,few clouds
567,Pocone,BR,-16.2567,-56.6228,92.73,22,14,3.8,few clouds
568,Warwick,US,41.7001,-71.4162,91.76,55,75,10.36,haze
569,Mutis,CO,6.2262,-77.4044,79.2,84,66,5.61,light rain
570,Vilhena,BR,-12.7406,-60.1458,89.82,35,0,8.05,clear sky
571,Sistranda,NO,63.7256,8.834,64.36,68,62,11.05,broken clouds
572,Ixtapa,MX,20.7,-105.2,89.22,69,99,5.99,overcast clouds
573,Aqtobe,KZ,50.2797,57.2072,66.29,39,0,11.18,clear sky
574,Mgandu,TZ,-5.95,34.1333,56.97,47,33,6.33,scattered clouds
575,Margate,GB,51.3813,1.3862,67.86,83,11,3.0,few clouds
576,Alofi,NU,-19.0595,-169.9187,76.89,83,20,5.75,few clouds
577,Sulangan,PH,11.1373,123.7228,83.79,75,100,16.02,overcast clouds
578,Rorvik,NO,64.8621,11.2373,64.51,82,0,9.22,clear sky
579,Hudson Bay,CA,52.85,-102.3842,82.11,26,60,8.21,broken clouds
580,Hamilton,US,39.1834,-84.5333,91.65,47,0,4.0,clear sky
581,Iqaluit,CA,63.7506,-68.5145,51.53,81,40,8.01,scattered clouds
582,Kapustin Yar,RU,48.5831,45.7372,74.44,32,7,11.77,clear sky
583,Grootfontein,NA,-19.5667,18.1167,44.17,57,0,3.44,clear sky
584,Morant Bay,JM,17.8815,-76.4093,87.42,71,77,10.6,broken clouds
585,Tabontabon,PH,11.0408,124.9611,82.08,76,100,8.95,overcast clouds
586,Cabedelo,BR,-6.9811,-34.8339,79.47,81,9,10.67,clear sky
587,Catuday,PH,16.2923,119.8062,81.14,82,95,19.77,overcast clouds
588,Pangnirtung,CA,66.1451,-65.7125,48.2,93,75,5.75,fog
589,Rupert,US,42.6191,-113.6772,101.68,8,92,5.39,overcast clouds
590,Fenoarivo Atsinanana,MG,-17.3667,49.4167,63.66,90,54,8.59,light rain
591,Valera,VE,9.3178,-70.6036,79.75,82,96,1.05,overcast clouds
592,Los Alamos,US,35.8881,-106.307,84.79,36,40,4.0,scattered clouds
593,Alghero,IT,40.5589,8.3181,78.89,83,20,6.91,few clouds
594,Hukuntsi,BW,-24.0,21.75,46.76,42,0,11.18,clear sky
595,Kungurtug,RU,50.5994,97.5228,56.21,94,100,1.25,overcast clouds
596,Taoudenni,ML,22.6783,-3.9836,104.79,7,0,7.36,clear sky
597,Birjand,IR,32.8663,59.2211,86.47,16,90,29.93,sand
598,Omboue,GA,-1.5746,9.2618,72.82,81,57,9.89,broken clouds
599,Gizo,SB,-8.103,156.8419,80.89,77,100,10.94,overcast clouds
600,Pustoshka,RU,56.3355,29.369,66.69,56,65,5.73,broken clouds
601,Liverpool,GB,53.4106,-2.9779,66.74,77,20,3.0,few clouds
602,Merauke,ID,-8.4667,140.3333,76.12,84,98,12.66,overcast clouds
603,Acapulco,MX,16.8634,-99.8901,87.42,64,93,5.46,overcast clouds
604,Winnemucca,US,40.973,-117.7357,98.65,14,20,8.05,haze
605,Sakakah,SA,29.9697,40.2064,99.97,21,8,9.04,clear sky
606,Laguna,US,38.421,-121.4238,97.43,21,75,13.8,broken clouds
607,Lima,PE,-12.0432,-77.0282,63.14,77,90,12.66,overcast clouds
608,Collie,AU,-33.3667,116.15,50.99,88,99,22.24,overcast clouds
609,Revelstoke,CA,50.9832,-118.2023,78.82,53,90,2.3,haze
610,Mut,TR,36.6439,33.4389,81.07,30,0,7.9,clear sky
611,Karagay,RU,58.2667,54.9368,56.3,75,56,10.09,broken clouds
612,Talnakh,RU,69.4865,88.3972,64.99,83,70,6.13,broken clouds
613,Abu Kamal,SY,34.4506,40.9171,98.13,21,0,11.25,clear sky
614,Prince Rupert,CA,54.3161,-130.3201,59.09,82,75,9.22,light rain
615,Bandar-E Lengeh,IR,26.5579,54.8807,92.82,68,3,10.85,clear sky
616,Veisiejai,LT,54.1,23.7,66.63,84,97,7.99,overcast clouds
617,Cascais,PT,38.6979,-9.4215,69.66,72,20,11.99,few clouds
618,Moron,AR,-34.6534,-58.6198,57.02,40,61,4.0,broken clouds
619,Sosua,DO,19.7667,-70.5167,91.53,70,40,17.27,scattered clouds
620,Ewo,CG,-0.8725,14.8206,83.8,38,94,2.71,overcast clouds
621,Walvis Bay,NA,-22.9575,14.5053,68.95,40,0,2.3,clear sky
622,Nurpur,IN,29.15,78.4167,82.78,72,100,3.51,overcast clouds
623,Hammerfest,NO,70.6634,23.6821,48.65,100,0,5.75,clear sky
624,Corn Island,NI,12.1694,-83.0418,81.37,79,100,13.4,overcast clouds
625,Provideniya,RU,64.3833,-173.3,48.31,93,90,6.71,mist
626,Hervey Bay,AU,-25.2986,152.8535,50.04,75,0,7.81,clear sky
627,Khao Yoi,TH,13.2403,99.8243,82.98,78,96,4.12,light rain
628,Katherine,AU,-14.4667,132.2667,61.12,77,99,4.61,overcast clouds
629,Soe,ID,-9.8607,124.284,60.22,92,66,4.59,broken clouds
630,Semey,KZ,50.4111,80.2275,63.9,68,9,8.25,clear sky
631,Beroroha,MG,-21.6667,45.1667,60.84,73,21,4.45,few clouds
632,Bowen,AU,-20.0167,148.2333,44.82,84,37,8.66,scattered clouds
633,Kuusamo,FI,65.9667,29.1833,55.44,82,0,1.14,clear sky
634,Hovd,MN,48.0056,91.6419,64.08,60,18,1.59,few clouds
635,Kulhudhuffushi,MV,6.6221,73.07,80.82,80,100,10.56,overcast clouds
636,Kuala Terengganu,MY,5.3302,103.1408,76.95,94,40,2.3,moderate rain
637,Bubaque,GW,11.2833,-15.8333,80.58,82,100,11.65,light rain
638,Ayan,RU,56.45,138.1667,64.76,70,2,10.6,clear sky
639,Puerto Penasco,MX,31.3167,-113.5333,86.92,67,0,8.99,clear sky
640,Klyuchi,RU,52.2667,79.1667,58.21,81,0,6.71,clear sky
641,Santiago Del Estero,AR,-27.7951,-64.2615,64.8,27,0,13.4,clear sky
642,Safaga,EG,26.7292,33.9365,91.35,47,0,9.1,clear sky
643,Ouesso,CG,1.6136,16.0517,76.91,69,100,3.04,overcast clouds
644,Rosetta,EG,31.4044,30.4164,78.62,68,0,5.35,clear sky
645,Nouadhibou,MR,20.931,-17.0347,71.58,83,6,25.32,sand
646,Gladstone,AU,-23.85,151.25,49.93,76,0,6.91,clear sky
647,Souris,CA,49.6172,-100.2612,78.66,18,1,6.89,clear sky
648,Terra Santa,BR,-2.1042,-56.4869,88.0,43,100,3.51,overcast clouds
649,Vila Franca Do Campo,PT,37.7167,-25.4333,70.21,85,39,7.23,scattered clouds
650,Zhuanghe,CN,39.7008,122.9911,73.44,85,55,4.25,broken clouds
651,Waipawa,NZ,-41.4122,175.5153,53.02,73,67,12.33,broken clouds
652,Pangai,TO,-19.8,-174.35,75.31,88,75,2.3,broken clouds
653,Beringovskiy,RU,63.05,179.3167,51.93,94,100,4.25,overcast clouds
654,Tromso,NO,69.6496,18.957,57.85,100,20,11.5,few clouds
655,Agua Verde,MX,22.9,-106.05,88.03,73,98,11.21,overcast clouds
656,Kajaani,FI,64.2273,27.7285,62.65,100,54,1.14,broken clouds
657,Mangai,CD,-4.05,19.5333,73.54,33,61,2.44,broken clouds
658,Yamasaki,JP,35.0,134.55,75.67,91,90,4.18,overcast clouds
659,Maragogi,BR,-9.0122,-35.2225,74.21,88,57,9.48,broken clouds
660,Matay,EG,28.419,30.7792,85.12,27,0,7.27,clear sky
661,Pouembout,NC,-21.1333,164.9,65.64,66,100,5.77,overcast clouds
662,Creel,MX,27.75,-107.6333,76.23,29,61,11.03,broken clouds
663,Yabrud,SY,33.9674,36.6574,71.26,45,0,1.81,clear sky
664,Victor Harbor,AU,-35.5667,138.6167,58.19,57,6,1.99,clear sky
665,Srandakan,ID,-7.9386,110.2506,72.23,90,14,3.8,few clouds
666,Laibin,CN,23.7,109.2667,82.24,75,52,2.39,broken clouds
667,Aswan,EG,24.0934,32.907,92.5,21,0,8.05,clear sky
668,Thabazimbi,ZA,-24.5917,27.4116,48.72,47,0,3.69,clear sky
669,Lavrentiya,RU,65.5833,-171.0,45.07,98,100,3.47,overcast clouds
670,Mackay,AU,-21.15,149.2,58.05,93,1,4.61,clear sky
671,Erzin,TR,36.9559,36.2,81.0,69,0,1.23,clear sky
672,Kaili,ID,-3.4626,120.2147,65.52,87,41,2.08,scattered clouds
673,Ashqelon,IL,31.6693,34.5715,82.81,76,0,6.98,clear sky
674,North Bend,US,43.4065,-124.2243,79.25,74,1,25.32,mist
675,Douglas,US,41.3,-96.167,92.52,45,1,3.0,clear sky
676,Ortakoy,TR,38.7373,34.0387,70.05,57,0,6.4,clear sky
677,Teahupoo,PF,-17.8333,-149.2667,76.96,73,22,9.06,few clouds
678,Huanren,CN,41.2647,125.3667,68.9,91,61,0.76,broken clouds
679,Bay-Khaak,RU,51.1667,94.5,58.17,81,96,2.8,overcast clouds
680,Araguaina,BR,-7.1911,-48.2072,86.81,28,74,3.04,broken clouds
681,Eastbourne,GB,50.7687,0.2845,66.78,93,89,7.0,overcast clouds
682,Bay Roberts,CA,47.5999,-53.2648,66.51,76,26,5.99,scattered clouds
683,Jardim,BR,-21.4803,-56.1381,86.81,28,56,6.29,broken clouds
684,Kirensk,RU,57.7853,108.1119,58.48,70,75,2.08,broken clouds
685,Del Rio,US,29.3627,-100.8968,101.43,34,20,11.5,few clouds
686,Kanker,IN,20.2719,81.4931,77.54,80,100,10.6,overcast clouds
687,Arak,IR,34.0917,49.6892,78.46,17,0,5.75,clear sky
688,Pallasovka,RU,50.05,46.8833,68.14,45,0,10.98,clear sky
689,Auki,SB,-8.7676,160.7034,77.49,86,99,5.35,overcast clouds
690,Tsabong,BW,-26.0217,22.401,49.98,36,0,12.66,clear sky
691,Bulgan,MN,48.8125,103.5347,54.77,81,79,0.58,broken clouds
692,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,94.86,27,3,2.48,clear sky
693,Acarau,BR,-2.8856,-40.12,80.04,76,45,20.22,scattered clouds
694,Perambalur,IN,11.2333,78.8833,83.79,72,100,8.7,overcast clouds
695,Port Antonio,JM,18.18,-76.4612,87.71,69,95,11.61,overcast clouds
696,Tupelo,US,34.2576,-88.7034,95.99,64,1,8.99,clear sky
697,Port Macquarie,AU,-31.4333,152.9167,44.38,79,2,5.82,clear sky
698,Ust-Tsilma,RU,65.441,52.1498,44.51,95,100,9.73,overcast clouds
699,Bronderslev,DK,57.2702,9.941,66.88,92,95,7.78,light rain
